experiment	gene_identifier	log2_fc	n_trt	n_ctl	expression_ctl0	log10_p	log10_p_bh
2	24917_at	-0.38538206	3	2	3.185	-0.527125002	-0.056921057
2	363285_at	0.946843854	3	2	3.584	-1.019330076	-0.079899947
2	58976_at	0.096345515	3	2	2.811	-0.131499095	-0.017437079
2	298675_at	-0.139534884	3	2	3.448	-0.180778929	-0.022446042
2	59320_at	1.199335548	3	2	1.984	-1.981758321	-0.154592888
2	316767_at	-1.043189369	3	2	2.104	-1.178893662	-0.083570239
2	366227_at	0.245847176	3	2	3.636	-0.291930554	-0.036526759
2	287249_at	-0.375415282	3	2	3.114	-0.629876287	-0.065116852
2	499624_at	-0.282392027	3	2	2.722	-0.392784471	-0.046010949
2	24572_at	0.282392027	3	2	1.845	-0.205222187	-0.025763038
2	302975_at	-0.405315615	3	2	0.722	-0.216120936	-0.027840706
2	362612_at	0.26910299	3	2	3.356	-0.356684636	-0.042824359
2	83765_at	0.272425249	3	2	3.283	-0.168836825	-0.02161317
2	171447_at	-0.508305648	3	2	3.108	-0.884583521	-0.072339589
2	311111_at	-0.38538206	3	2	2.983	-0.350425588	-0.042722469
2	363640_at	-1.481727575	3	2	1.024	-0.403677854	-0.046187636
2	289088_at	0.395348837	3	2	2.765	-0.606236498	-0.063874722
2	29275_at	1.086378738	3	2	1.458	-1.044690908	-0.08018086
2	305423_at	-0.720930233	3	2	1.572	-0.555553787	-0.058824065
2	684841_at	-0.49833887	3	2	2.279	-0.520489917	-0.056217508
2	50546_at	-0.837209302	3	2	1.541	-0.512592313	-0.053671583
2	66027_at	-0.016611296	3	2	1.969	-0.010573631	-0.00138148
2	303755_at	0.611295681	3	2	2.902	-0.848854784	-0.067286448
2	363518_at	-0.126245847	3	2	2.523	-0.147242302	-0.017992553
2	294299_at	-0.289036545	3	2	2.266	-0.204683983	-0.025662677
2	499558_at	0.013289037	3	2	0.874	-0.006359566	-0.001036279
2	297969_at	0.053156146	3	2	2.742	-0.073812356	-0.009541114
2	64572_at	-0.697674419	3	2	1.922	-0.319302806	-0.040551998
2	679668_at	-0.182724252	3	2	1.762	-0.083277806	-0.010894496
2	161477_at	0.016611296	3	2	4.097	-0.022234789	-0.003205475
2	362358_at	0.106312292	3	2	2.255	-0.136895342	-0.017575294
2	117036_at	-0.162790698	3	2	2.788	-0.145795266	-0.017948956
2	287721_at	0.142857143	3	2	2.999	-0.201243566	-0.025012981
2	688785_at	-0.109634551	3	2	2.501	-0.165096952	-0.021422559
2	26195_at	0.352159468	3	2	4.721	-0.431595712	-0.04772978
2	292879_at	1.239202658	3	2	1.812	-0.572415952	-0.059314898
2	294273_at	-1.156146179	3	2	2.734	-1.062103554	-0.081279331
2	499437_at	0.518272425	3	2	2.061	-0.439647608	-0.047745948
2	84380_at	-1.418604651	3	2	1.223	-0.696636386	-0.065116852
2	301264_at	0.57807309	3	2	3.062	-0.411511128	-0.04654958
2	315666_at	-0.013289037	3	2	2.388	-0.011262227	-0.001530812
2	310846_at	1.023255814	3	2	1.17	-0.31556643	-0.039969646
2	500132_at	0.368770764	3	2	2.709	-0.68239702	-0.065116852
2	292746_at	0.697674419	3	2	1.33	-0.287620195	-0.036077582
2	361662_at	-0.109634551	3	2	3.297	-0.149273811	-0.01823573
2	300240_at	0.016611296	3	2	2.628	-0.016335273	-0.00234897
2	308306_at	0.368770764	3	2	3.066	-0.672290206	-0.065116852
2	310663_at	-0.774086379	3	2	2.095	-0.712139123	-0.065116852
2	289603_at	0.242524917	3	2	3.111	-0.38057972	-0.045037333
2	360831_at	0.03986711	3	2	2.689	-0.039264096	-0.005729166
2	301227_at	2.182724252	3	2	1.261	-1.066055256	-0.081279331
2	308341_at	-0.186046512	3	2	2.144	-0.153556408	-0.01908756
2	300222_at	0.053156146	3	2	2.624	-0.058242183	-0.007703946
2	171528_at	-0.322259136	3	2	1.71	-0.427090307	-0.047695098
2	498003_at	-0.026578073	3	2	3.313	-0.028470816	-0.004067891
2	311185_at	0.136212625	3	2	2.539	-0.166549566	-0.021543828
2	117232_at	0.644518272	3	2	1.269	-0.208961006	-0.02646169
2	290692_at	-0.667774086	3	2	2.661	-0.509516664	-0.053360845
2	494340_at	-0.056478405	3	2	2.005	-0.070254668	-0.009453895
2	29705_at	-0.727574751	3	2	1.338	-0.736696825	-0.065116852
2	312365_at	-0.870431894	3	2	1.896	-0.866816898	-0.069312261
2	290564_at	-0.242524917	3	2	2.615	-0.30462799	-0.038240183
2	84397_at	-1.973421927	3	2	1.434	-1.854525134	-0.138479894
2	363084_at	0.013289037	3	2	2.941	-0.020124884	-0.002904617
2	29577_at	0.551495017	3	2	3.045	-0.758383191	-0.065116852
2	100361136_at	0.764119601	3	2	1.582	-0.692257684	-0.065116852
2	25309_at	0.338870432	3	2	4.162	-0.587482114	-0.060334906
2	311430_at	-0.19269103	3	2	2.719	-0.242495669	-0.031876968
2	361092_at	-0.109634551	3	2	2.837	-0.137830721	-0.017575294
2	300850_at	0.332225914	3	2	3.881	-0.385753296	-0.045074631
2	83522_at	0.225913621	3	2	2.951	-0.253024664	-0.032830771
2	29660_at	-0.707641196	3	2	0.726	-0.78752861	-0.065449847
2	296121_at	0.42192691	3	2	3.377	-0.599680378	-0.062906467
2	500865_at	-0.744186047	3	2	1.756	-0.75617908	-0.065116852
2	289095_at	0.189368771	3	2	2.179	-0.16844691	-0.02161317
2	288378_at	0.176079734	3	2	2.255	-0.271910214	-0.034819732
2	361799_at	-0.986710963	3	2	2.218	-0.449608263	-0.047745948
2	317418_at	0.046511628	3	2	2.777	-0.064082394	-0.008239908
2	306264_at	0.083056478	3	2	2.98	-0.115828904	-0.015162458
2	366619_at	0.395348837	3	2	2.741	-0.728232267	-0.065116852
2	116560_at	-1.528239203	3	2	0.981	-0.729167825	-0.065116852
2	295027_at	-1.843853821	3	2	2.325	-1.637459481	-0.110398167
2	299599_at	-0.534883721	3	2	1.675	-0.191739945	-0.02369993
2	309447_at	-0.19269103	3	2	2.748	-0.253906916	-0.033075969
2	293694_at	0.239202658	3	2	2.383	-0.265670547	-0.034819732
2	24468_at	-0.514950166	3	2	4.117	-0.636526615	-0.065116852
2	295161_at	-0.790697674	3	2	1.696	-0.671733671	-0.065116852
2	680280_at	0.186046512	3	2	0.826	-0.181636777	-0.022614466
2	65160_at	0.176079734	3	2	2.968	-0.267752251	-0.034819732
2	299116_at	-0.186046512	3	2	2.631	-0.253815549	-0.033075969
2	619374_at	-0.282392027	3	2	2.814	-0.262049747	-0.034148268
2	29510_at	-0.378737542	3	2	3.192	-0.602360587	-0.063379322
2	25630_at	-1.661129568	3	2	2.384	-1.063931429	-0.081279331
2	192183_at	1.046511628	3	2	1.225	-1.192545833	-0.083570239
2	498750_at	0.149501661	3	2	3.569	-0.179525226	-0.022316935
2	29627_at	-1.495016611	3	2	1.015	-1.105939522	-0.083570239
2	50567_at	0.558139535	3	2	3.55	-0.879355926	-0.072218722
2	292095_at	-0.481727575	3	2	3.191	-0.764399845	-0.065116852
2	64513_at	-0.352159468	3	2	3.054	-0.330799664	-0.041414908
2	360537_at	0.186046512	3	2	2.756	-0.267524445	-0.034819732
2	291565_at	-0.754152824	3	2	2.32	-1.350356269	-0.098245358
2	362036_at	1.435215947	3	2	1.914	-0.73510553	-0.065116852
2	315824_at	-0.561461794	3	2	2.455	-0.811583661	-0.065779823
2	294513_at	0.299003322	3	2	2.87	-0.490161475	-0.051815831
2	308906_at	-0.332225914	3	2	3.185	-0.493153242	-0.051815831
2	64192_at	0.016611296	3	2	3.977	-0.017473272	-0.002470145
2	362650_at	-0.810631229	3	2	1.597	-0.253160441	-0.032835843
2	366507_at	0.11627907	3	2	2.353	-0.175081489	-0.022148171
2	363134_at	0.398671096	3	2	2.773	-0.447862956	-0.047745948
2	363249_at	0.03986711	3	2	3.403	-0.04087028	-0.006309081
2	498579_at	-0.983388704	3	2	1.117	-0.582515234	-0.060272934
2	29422_at	-0.096345515	3	2	1.642	-0.078737814	-0.010502131
2	25504_at	-0.504983389	3	2	1.534	-0.206768005	-0.02601084
2	500030_at	-0.119601329	3	2	2.463	-0.098055973	-0.012516802
2	314799_at	0.714285714	3	2	2.615	-0.701728718	-0.065116852
2	291320_at	-0.053156146	3	2	3.379	-0.071886095	-0.009467173
2	29643_at	-0.740863787	3	2	1.35	-0.286815949	-0.036022012
2	498311_at	0.176079734	3	2	1.178	-0.104445752	-0.013222694
2	360519_at	0.03654485	3	2	1.653	-0.028114322	-0.003922504
2	298573_at	-0.132890365	3	2	2.895	-0.196852941	-0.024461874
2	295323_at	-0.401993355	3	2	2.109	-0.43231194	-0.04772978
2	65161_at	-0.142857143	3	2	3.804	-0.202119143	-0.025159779
2	500336_at	0.641196013	3	2	2.323	-0.378120725	-0.044640632
2	89829_at	-0.435215947	3	2	2.174	-0.483389443	-0.050911019
2	57341_at	0.122923588	3	2	2.889	-0.156439736	-0.019796899
2	291841_at	-0.096345515	3	2	3.063	-0.127598133	-0.016940072
2	305751_at	0.106312292	3	2	2.598	-0.095491431	-0.012171873
2	116551_at	0.641196013	3	2	3.038	-1.116583801	-0.083570239
2	308794_at	-3	3	2	0.909	-1.39360906	-0.100910504
2	500449_at	-0.744186047	3	2	1.695	-0.449947133	-0.047745948
2	303740_at	-0.202657807	3	2	3.163	-0.193987424	-0.024102649
2	314639_at	0.023255814	3	2	2.36	-0.018025009	-0.002663077
2	100359642_at	-0.624584718	3	2	1.64	-0.643036806	-0.065116852
2	100360606_at	-0.019933555	3	2	2.723	-0.018514727	-0.002682528
2	116651_at	0.189368771	3	2	2.41	-0.127351129	-0.016940072
2	296981_at	0.491694352	3	2	1.627	-0.311020142	-0.039035372
2	25280_at	0.780730897	3	2	0.991	-1.178647975	-0.083570239
2	361243_at	0.328903654	3	2	2.228	-0.529218217	-0.057565208
2	361449_at	0.136212625	3	2	2.562	-0.113710372	-0.014779488
2	360980_at	-0.551495017	3	2	2.913	-0.808922342	-0.065779823
2	305310_at	0.205980066	3	2	2.783	-0.24957303	-0.032640669
2	300741_at	-0.043189369	3	2	2.586	-0.04768909	-0.007228086
2	84487_at	-0.607973422	3	2	0.948	-0.158457596	-0.020280564
2	315926_at	-0.146179402	3	2	3.017	-0.227403071	-0.029259403
2	299699_at	-1.026578073	3	2	3.277	-1.465898189	-0.105173986
2	315550_at	0.212624585	3	2	2.507	-0.314342736	-0.039536221
2	365216_at	-1.119601329	3	2	0.766	-1.617324976	-0.10804229
2	360575_at	-0.544850498	3	2	2.032	-0.617067063	-0.064249653
2	494538_at	0.079734219	3	2	0.834	-0.028996463	-0.004140214
2	296048_at	-0.77076412	3	2	1.698	-0.365178688	-0.043284729
2	362513_at	0.043189369	3	2	2.857	-0.048618725	-0.007382419
2	307907_at	-0.023255814	3	2	1.681	-0.02430437	-0.003442822
2	58937_at	0.275747508	3	2	1.758	-0.365927885	-0.043479511
2	140725_at	0.219269103	3	2	1.904	-0.297359234	-0.037179492
2	364901_at	0.641196013	3	2	1.065	-0.35713064	-0.0429403
2	360471_at	0.026578073	3	2	3.087	-0.029843955	-0.004206669
2	310780_at	-0.122923588	3	2	0.468	-0.041933784	-0.006461223
2	298655_at	-0.382059801	3	2	3.204	-0.494743124	-0.051815831
2	63845_at	1.910299003	3	2	1.308	-0.629385717	-0.065116852
2	311913_at	0.009966777	3	2	2.418	-0.008836561	-0.001256163
2	360904_at	-0.086378738	3	2	2.722	-0.096385343	-0.012171873
2	500584_at	0.053156146	3	2	1.915	-0.041154578	-0.006309081
2	114481_at	-0.249169435	3	2	2.506	-0.368083472	-0.043691448
2	691534_at	-0.033222591	3	2	3.714	-0.044902897	-0.00671415
2	360975_at	0.239202658	3	2	3.508	-0.415483193	-0.046883752
2	679578_at	-0.172757475	3	2	2.133	-0.202738076	-0.025269092
2	83826_at	-0.315614618	3	2	1.451	-0.125261679	-0.016746243
2	24495_at	-2.514950166	3	2	1.275	-0.854839231	-0.067668398
2	289881_at	-0.03986711	3	2	3.035	-0.04368055	-0.006627872
2	312812_at	-0.086378738	3	2	2.077	-0.085306807	-0.011173067
2	309486_at	0.61461794	3	2	2.37	-1.010212628	-0.078888388
2	25525_at	-0.186046512	3	2	1.947	-0.063615497	-0.008130212
2	298381_at	0.169435216	3	2	3.547	-0.239172218	-0.031485957
2	309082_at	-0.651162791	3	2	1.604	-0.394732648	-0.046146558
2	316235_at	-0.634551495	3	2	1.966	-0.423212921	-0.047540503
2	24460_at	-1.186046512	3	2	1.073	-1.056150135	-0.081279331
2	64631_at	0.219269103	3	2	3.427	-0.348624133	-0.042584396
2	296352_at	-0.179401993	3	2	1.977	-0.213908219	-0.027303465
2	296468_at	-0.471760797	3	2	1.918	-0.225121116	-0.02912782
2	305120_at	0.146179402	3	2	2.762	-0.224065082	-0.028842801
2	313493_at	0.03654485	3	2	2.761	-0.050140483	-0.007421337
2	294693_at	0.056478405	3	2	2.638	-0.055107853	-0.007482979
2	498587_at	-0.571428571	3	2	1.772	-0.714952259	-0.065116852
2	303772_at	0.109634551	3	2	2.493	-0.151581185	-0.018622113
2	78971_at	-0.867109635	3	2	2.365	-0.644767656	-0.065116852
2	297576_at	0.166112957	3	2	1.468	-0.041459424	-0.006311448
2	363266_at	0.099667774	3	2	2.914	-0.09418278	-0.011866703
2	294025_at	0.056478405	3	2	2.513	-0.066203032	-0.008520198
2	59085_at	-0.518272425	3	2	3.631	-0.633137664	-0.065116852
2	59117_at	-0.53820598	3	2	2.389	-0.731387974	-0.065116852
2	24179_at	-0.335548173	3	2	3.941	-0.576875566	-0.059702137
2	24504_at	0.086378738	3	2	1.95	-0.074487605	-0.009746315
2	498564_at	0.089700997	3	2	1.745	-0.083503469	-0.010952056
2	362657_at	-1.764119601	3	2	1.44	-1.581170989	-0.106548712
2	81574_at	-0.990033223	3	2	0.708	-0.933015475	-0.075752798
2	294390_at	-0.222591362	3	2	2.663	-0.320890705	-0.040643731
2	311115_at	0.302325581	3	2	3.216	-0.43928361	-0.047745948
2	170512_at	-0.176079734	3	2	4.326	-0.273383671	-0.034819732
2	287155_at	0.043189369	3	2	3.182	-0.047333957	-0.007219152
2	498796_at	-0.149501661	3	2	3.277	-0.233309762	-0.030203168
2	308490_at	0.375415282	3	2	2.803	-0.3779342	-0.04460539
2	302559_at	0.637873754	3	2	3.088	-1.067647499	-0.081279331
2	140936_at	-2.265780731	3	2	1.11	-0.894994393	-0.073122802
2	362300_at	0.518272425	3	2	2.589	-0.910430174	-0.074422121
2	309407_at	-1.023255814	3	2	1.033	-0.402358097	-0.046187636
2	689397_at	0.438538206	3	2	2.908	-0.590952486	-0.061061005
2	24780_at	-0.142857143	3	2	2.86	-0.215704595	-0.027771714
2	192269_at	-0.102990033	3	2	4.005	-0.152558352	-0.018834258
2	363781_at	0.368770764	3	2	2.58	-0.490243179	-0.051815831
2	360564_at	-0.222591362	3	2	2.857	-0.225699755	-0.02913748
2	25567_at	2.029900332	3	2	1.433	-0.866925037	-0.069312261
2	361790_at	-0.983388704	3	2	2.114	-0.907693998	-0.074321992
2	192263_at	-0.514950166	3	2	2.25	-0.666754753	-0.065116852
2	317377_at	0.179401993	3	2	2.168	-0.217628794	-0.028259783
2	94198_at	0.255813953	3	2	3.95	-0.439298303	-0.047745948
2	114111_at	-0.3089701	3	2	2.762	-0.488343784	-0.051638432
2	362625_at	-0.398671096	3	2	2.137	-0.271160379	-0.034819732
2	29174_at	-0.362126246	3	2	0.91	-0.22714769	-0.029259403
2	25108_at	-0.88372093	3	2	1.45	-0.50134093	-0.052627084
2	170633_at	-1.887043189	3	2	0.764	-1.521160718	-0.106548712
2	83510_at	0.026578073	3	2	2.984	-0.029044885	-0.004140214
2	171115_at	0.853820598	3	2	1.912	-0.379896806	-0.045037333
2	289231_at	-0.219269103	3	2	3.024	-0.359683096	-0.042969098
2	54230_at	-0.568106312	3	2	2.471	-0.256261963	-0.033268107
2	362273_at	-0.382059801	3	2	3.115	-0.616392063	-0.064249653
2	306866_at	0.172757475	3	2	2.973	-0.216710119	-0.028053249
2	64464_at	0.262458472	3	2	3.487	-0.40803517	-0.046187636
2	690516_at	-0.11627907	3	2	2.336	-0.152063021	-0.018744508
2	686841_at	1.700996678	3	2	1.602	-0.867285786	-0.069390299
2	288710_at	0.046511628	3	2	3.311	-0.055299523	-0.007482979
2	59324_at	-1.3089701	3	2	1.527	-0.856904149	-0.067668398
2	288176_at	0.3089701	3	2	2.615	-0.450226281	-0.047745948
2	63995_at	1.23255814	3	2	1.978	-1.002807029	-0.078888388
2	310552_at	-1.209302326	3	2	1.483	-0.552144712	-0.058824065
2	64345_at	0.661129568	3	2	1.085	-0.192192925	-0.023739943
2	680266_at	0.15282392	3	2	1.78	-0.099713936	-0.012740613
2	316982_at	-0.534883721	3	2	2.63	-0.746013554	-0.065116852
2	313169_at	-0.212624585	3	2	2.922	-0.205941081	-0.025886333
2	308463_at	-0.166112957	3	2	1.834	-0.224764469	-0.029099782
2	29394_at	-0.468438538	3	2	0.668	-0.26716542	-0.034819732
2	298006_at	-0.744186047	3	2	2.119	-0.94104928	-0.076939295
2	363171_at	0.651162791	3	2	2.993	-0.954030123	-0.078888388
2	365394_at	0.358803987	3	2	1.236	-0.141895084	-0.017584582
2	296596_at	-0.093023256	3	2	4.322	-0.122044107	-0.016275863
2	171287_at	-0.897009967	3	2	1.029	-0.31794614	-0.040472461
2	290303_at	0.448504983	3	2	3.686	-0.831558462	-0.065779823
2	286962_at	0.063122924	3	2	2.173	-0.035718249	-0.005276752
2	303631_at	1.049833887	3	2	1.753	-0.701185662	-0.065116852
2	304537_at	0.15282392	3	2	2.521	-0.166821596	-0.021600332
2	122799_at	-0.215946844	3	2	3.725	-0.249857617	-0.032640669
2	308869_at	0.069767442	3	2	3.096	-0.096485633	-0.012171873
2	29445_at	0.159468439	3	2	4.288	-0.207455599	-0.026093689
2	245920_at	-1.681063123	3	2	2.027	-1.569596987	-0.106548712
2	303577_at	-0.465116279	3	2	2.843	-0.754027377	-0.065116852
2	316122_at	-0.275747508	3	2	2.667	-0.236338895	-0.030811766
2	100911285_at	0.581395349	3	2	2.603	-0.805070113	-0.065779823
2	301010_at	-0.674418605	3	2	2.303	-1.060302797	-0.081279331
2	310746_at	0.016611296	3	2	2.62	-0.01898143	-0.002702456
2	24159_at	1.122923588	3	2	3.963	-1.94006664	-0.148378072
2	498332_at	0.694352159	3	2	2.591	-1.163100389	-0.083570239
2	288620_at	0.03654485	3	2	3.534	-0.049595879	-0.007391074
2	25701_at	0.235880399	3	2	2.923	-0.396637255	-0.046187636
2	497915_at	0.066445183	3	2	2.723	-0.086791408	-0.011367181
2	362258_at	-0.066445183	3	2	2.308	-0.064745335	-0.008239908
2	114514_at	0.465116279	3	2	2.772	-0.60000479	-0.062906467
2	308666_at	-0.126245847	3	2	3.372	-0.162070028	-0.020941965
2	297433_at	0.006644518	3	2	1.332	-0.001223481	-0.000194589
2	360863_at	-0.202657807	3	2	2.693	-0.291110586	-0.036488869
2	304785_at	-0.235880399	3	2	2.371	-0.204593851	-0.025651396
2	246279_at	0.069767442	3	2	2.894	-0.09596903	-0.012171873
2	289217_at	0.069767442	3	2	3.895	-0.078424729	-0.010502131
2	364190_at	0.166112957	3	2	2.087	-0.146273043	-0.017948956
2	295248_at	0.315614618	3	2	2.118	-0.271169387	-0.034819732
2	100361467_at	-1.189368771	3	2	3.561	-1.449334088	-0.105173986
2	266674_at	-3.418604651	3	2	1.338	-1.063702785	-0.081279331
2	313323_at	-0.252491694	3	2	2.725	-0.213763171	-0.027303465
2	308795_at	-0.451827243	3	2	2.384	-0.697187964	-0.065116852
2	312670_at	0.252491694	3	2	3.335	-0.313050993	-0.039322897
2	362463_at	-0.059800664	3	2	2.819	-0.076531771	-0.010264075
2	29610_at	-0.328903654	3	2	2.095	-0.417846376	-0.047314506
2	298280_at	0.083056478	3	2	2.999	-0.123054204	-0.016355569
2	289362_at	-0.382059801	3	2	2.428	-0.406508998	-0.046187636
2	192147_at	0.043189369	3	2	3.512	-0.061917766	-0.008105036
2	25698_at	-0.239202658	3	2	4.421	-0.325420325	-0.040981217
2	29423_at	-2.365448505	3	2	0.687	-0.889881633	-0.072678023
2	29361_at	-0.435215947	3	2	1.418	-0.15384908	-0.019164619
2	299104_at	0.166112957	3	2	3.087	-0.243743847	-0.032026871
2	361646_at	-0.046511628	3	2	2.257	-0.055222276	-0.007482979
2	25529_at	0.445182724	3	2	3.052	-0.856804004	-0.067668398
2	501841_at	-0.069767442	3	2	3.039	-0.088838177	-0.011521942
2	361617_at	-0.392026578	3	2	3.041	-0.575456917	-0.059681584
2	360619_at	-0.481727575	3	2	1.823	-0.71470143	-0.065116852
2	360704_at	-0.046511628	3	2	3.961	-0.059623943	-0.007823181
2	681021_at	-0.086378738	3	2	1.887	-0.089655278	-0.011538234
2	304666_at	0.252491694	3	2	0.993	-0.117758912	-0.015177894
2	307081_at	0.302325581	3	2	3.085	-0.533743813	-0.057626682
2	100909637_at	-1.873754153	3	2	1.256	-0.592865318	-0.061461842
2	366174_at	-0.395348837	3	2	1.707	-0.360449226	-0.043048649
2	301128_at	-0.249169435	3	2	2.413	-0.297922727	-0.037276398
2	304077_at	0.013289037	3	2	2.494	-0.014657881	-0.002078597
2	245924_at	-0.122923588	3	2	2.675	-0.172938582	-0.021883021
2	287441_at	0.093023256	3	2	2.712	-0.121303057	-0.016088828
2	308068_at	-0.518272425	3	2	1.528	-0.280106039	-0.034974248
2	83628_at	-0.129568106	3	2	3.048	-0.160466802	-0.020606064
2	688750_at	0.059800664	3	2	1.725	-0.023259123	-0.003292778
2	24714_at	-0.292358804	3	2	1.798	-0.228247972	-0.029365434
2	315309_at	-0.435215947	3	2	2.551	-0.74178909	-0.065116852
2	681249_at	-1.079734219	3	2	1.797	-1.937205445	-0.148378072
2	29476_at	-0.003322259	3	2	2.594	-0.004180555	-0.000719931
2	500991_at	0.53820598	3	2	3.804	-0.844149111	-0.067238962
2	65039_at	-0.355481728	3	2	1.514	-0.307727674	-0.038684271
2	363661_at	0.843853821	3	2	1.957	-1.63048207	-0.110398167
2	282587_at	-0.378737542	3	2	1.853	-0.385642138	-0.045074631
2	116597_at	0.172757475	3	2	1.874	-0.18204937	-0.022614466
2	291318_at	0.15282392	3	2	1.789	-0.09764357	-0.012508965
2	296076_at	0.066445183	3	2	3.711	-0.087748227	-0.011521942
2	361623_at	-0.003322259	3	2	1.784	-0.001884246	-0.000333409
2	301372_at	0.980066445	3	2	1.6	-0.375654917	-0.0443991
2	362697_at	-0.325581395	3	2	2.674	-0.565280335	-0.059314898
2	54279_at	-0.49833887	3	2	1.388	-0.17353702	-0.021906235
2	361638_at	0.548172757	3	2	4.288	-0.806832865	-0.065779823
2	314621_at	-0.328903654	3	2	1.822	-0.417900069	-0.047314506
2	499516_at	0.172757475	3	2	1.518	-0.060808692	-0.007971695
2	287532_at	-0.840531561	3	2	2.342	-1.190025658	-0.083570239
2	364666_at	-0.488372093	3	2	2.425	-0.824540406	-0.065779823
2	312086_at	-0.202657807	3	2	3.784	-0.180166352	-0.022396057
2	307806_at	0.063122924	3	2	2.64	-0.073289131	-0.009467173
2	64627_at	-0.23255814	3	2	3.247	-0.242827311	-0.031876968
2	295462_at	-0.196013289	3	2	1.545	-0.047456257	-0.007228086
2	361149_at	0.657807309	3	2	2.287	-1.150278043	-0.083570239
2	100362005_at	0.169435216	3	2	3.532	-0.205683834	-0.025886333
2	64445_at	-0.827242525	3	2	2.737	-1.435897931	-0.105173986
2	24367_at	-0.059800664	3	2	4.683	-0.062653654	-0.008108829
2	306873_at	-0.318936877	3	2	3.244	-0.469360347	-0.049537181
2	690068_at	0.906976744	3	2	2.407	-0.689734316	-0.065116852
2	313524_at	0.043189369	3	2	2.426	-0.035536061	-0.005276741
2	291737_at	0.465116279	3	2	2.781	-0.650174223	-0.065116852
2	311578_at	-0.568106312	3	2	1.969	-0.68539701	-0.065116852
2	287544_at	0.069767442	3	2	3.303	-0.097976471	-0.012516802
2	298757_at	0.378737542	3	2	3.757	-0.63455678	-0.065116852
2	685216_at	0.382059801	3	2	1.043	-0.229216173	-0.029483371
2	25553_at	-1.295681063	3	2	1.229	-0.691285035	-0.065116852
2	116839_at	-2.38538206	3	2	0.941	-1.051779506	-0.081063974
2	100362725_at	0.392026578	3	2	0.448	-0.310366829	-0.038957807
2	286957_at	-3.312292359	3	2	0.608	-2.196913144	-0.219648095
2	113912_at	0.132890365	3	2	1.891	-0.12090755	-0.015889001
2	313591_at	-0.023255814	3	2	3.272	-0.026973094	-0.003783611
2	619345_at	0.428571429	3	2	2.943	-0.727066844	-0.065116852
2	360632_at	-0.033222591	3	2	2.828	-0.040906214	-0.006309081
2	140448_at	-1.594684385	3	2	1.38	-0.579124162	-0.059840187
2	25429_at	-1.425249169	3	2	1.723	-1.402718249	-0.102260437
2	300266_at	-0.621262458	3	2	2.312	-0.901033296	-0.073262128
2	303817_at	0	3	2	0.911	-0.000729696	-7.58E-05
2	360779_at	-0.704318937	3	2	2.126	-0.464752638	-0.049270562
2	309165_at	-0.026578073	3	2	3.042	-0.035951074	-0.005333366
2	293117_at	-0.029900332	3	2	2.14	-0.039168585	-0.005709572
2	498599_at	-0.182724252	3	2	2.744	-0.167618329	-0.02161317
2	362474_at	0.860465116	3	2	3.873	-0.6334234	-0.065116852
2	295445_at	-0.697674419	3	2	1.923	-0.640432605	-0.065116852
2	314415_at	0.441860465	3	2	2.919	-0.710409869	-0.065116852
2	690367_at	-0.112956811	3	2	2.937	-0.144304312	-0.017727863
2	315508_at	-0.455149502	3	2	2.339	-0.403061801	-0.046187636
2	293448_at	0.611295681	3	2	3.994	-0.837766382	-0.065781417
2	361096_at	-2.202657807	3	2	1.456	-1.449352947	-0.105173986
2	100365921_at	-0.07641196	3	2	2.564	-0.104533664	-0.013222694
2	499390_at	1.890365449	3	2	2.186	-1.228744875	-0.087141226
2	25386_at	-1.013289037	3	2	0.737	-0.993993973	-0.078888388
2	246331_at	-0.823920266	3	2	2.469	-1.3806734	-0.099834549
2	308942_at	-0.405315615	3	2	2.888	-0.668120129	-0.065116852
2	361118_at	0.621262458	3	2	3.623	-0.884474272	-0.072339589
2	499255_at	-0.069767442	3	2	2.451	-0.051504443	-0.007430131
2	360920_at	-0.205980066	3	2	2.644	-0.228218615	-0.029365434
